	Gene	Chrom	Start-End	nSNPS	TopSNP P-Value	TopSNP Position	Binarized Heat	Negative Log	Size Adjusted Heat	HumanGene	
15581	Mthfs	chr8	"96564876-96614351	96565005-96614386	96565005-96614386"	32.0	3.95E-04	96555336.0	0.0	3.403206142086538	3.3188825162750586	MTHFS	
9305	LOC102554825	chr12	12794753-12812607	71.0	3.96E-04	12812505.0	0.0	3.402483613503032	3.3499411660463396		
18593	Ptchd3	chr10	111031489-111042545	55.0	3.97E-04	111023465.0	0.0	3.4014173917343524	3.3556998258311053	PTCHD3	
20606	Slc24a2	chr5	105336286-105579959	461.0	3.98E-04	105576138.0	0.0	3.39987802256501	3.120623611660637	SLC24A2	
1924	Cdc27	chr10	"92551753-92587203	92551753-92587301	92551753-92587302	92551753-92587303	92551753-92602214	92554078-92602082"	46.0	3.99E-04	92557952.0	0.0	3.398621299373615	3.3133429129917724	CDC27	
5039	Gpr161	chr13	"83530388-83576117	83530388-83576117	83530745-83576117	83536230-83576117	83536253-83576117"	30.0	4.03E-04	83521001.0	0.0	3.3946680133494747	3.3141403388697945	GPR161	
4506	Foxp4	chr9	"15068377-15124962	15068377-15124962	15068379-15124962	15068379-15124962	15068398-15124962	15103484-15124962	15104491-15124962"	60.0	4.03E-04	15100881.0	0.0	3.3945462630910863	3.303119660376014	FOXP4	
19226	RT1-DOb	chr20	"4020272-4026398	4020384-4025987"	351.0	4.04E-04	4033620.0	0.0	3.3935724129365052	3.352804341893288	HLA-DOB	
9676	LOC102556346	chr10	94082854-94085544	23.0	4.06E-04	94075093.0	0.0	3.3916579922312406	3.3543395082750544		
5224	Gucy2g	chr1	276187242-276228574	71.0	4.06E-04	276222080.0	0.0	3.3913039188742227	3.3151906315952635		
171	Acsl1	chr16	"48937455-48981980	48937463-48983717	48937463-48983798	48937463-48986597	48937463-48986715	48937463-48996935	48937463-49003551	48937463-49003898"	164.0	4.08E-04	49001694.0	0.0	3.3891248717737064	3.28780128724724	ACSL1	
14457	Ltbp1	chr6	21203501-21600441	982.0	4.08E-04	21232575.0	0.0	3.389095083020943	2.9559676034122724	LTBP1	
2858	Cyb561	chr10	"94136992-94147556	94136992-94147567"	48.0	4.08E-04	94129015.0	0.0	3.388895125722229	3.343660461852992	CYB561	
3359	Doc2a	chr1	"198282827-198288611	198282827-198288611	198283224-198288611	198283488-198287785	198283488-198288611	198283488-198288611	198283488-198288611	198283719-198288611	198283719-198288611	198283997-198288611	198284472-198288113"	11.0	4.10E-04	198291250.0	0.0	3.3877100367621176	3.3472853181006714	DOC2A	
5414	Hirip3	chr1	"198298137-198301164	198298611-198301164"	11.0	4.10E-04	198291250.0	0.0	3.3877100367621176	3.3500532201958233	HIRIP3	
5843	Ino80e	chr1	"198287488-198298076	198288327-198298002	198288327-198298002	198288327-198298005	198288327-198298075"	14.0	4.10E-04	198291250.0	0.0	3.3877100367621176	3.3424623214865568	INO80E	
11702	LOC108349616	chr1	177246712-177249205	63.0	4.12E-04	177249961.0	0.0	3.384827747628703	3.347707042676051		
17533	Parva	chr1	"177249301-177405143	177335649-177408160"	498.0	4.12E-04	177249961.0	0.0	3.384827747628703	3.19072271949483	PARVA	
15562	Mtbp	chr7	"95309927-95387680	95310266-95381635	95310266-95387681	95310266-95392417	95310266-95392418"	149.0	4.12E-04	95365102.0	0.0	3.3846118449830422	3.267176801325996	MTBP	
20147	Scp2d1	chr3	"138973170-138975624	138974870-138975621"	24.0	4.13E-04	138976206.0	0.0	3.383774526847579	3.346692976113901	SCP2D1	
16262	Nsf	chr10	91879607-91986242	372.0	4.14E-04	91924755.0	0.0	3.3832745892509304	3.2416000721860625	NSF	
3415	Dpt	chr13	"83073306-83102404	83073543-83102396"	170.0	4.15E-04	83065138.0	0.0	3.3822795790964575	3.3184486691233	DPT	
3978	Faap100	chr10	"109539380-109552434	109541162-109552434	109541162-109552434"	44.0	4.16E-04	109548252.0	0.0	3.381037186123121	3.333313719463212	FAAP100	
4549	Fscn2	chr10	"109528306-109540675	109533486-109540026"	38.0	4.16E-04	109548252.0	0.0	3.381037186123121	3.334001428181087	FSCN2	
16185	Nploc4	chr10	109553517-109610087	89.0	4.16E-04	109548252.0	0.0	3.381037186123121	3.2896256427230393	NPLOC4	
20941	Smurf2	chr10	"95018049-95118107	95018053-95118107"	121.0	4.16E-04	95126094.0	0.0	3.380636363436177	3.2455648540172364	SMURF2	
179	Acsm5	chr1	"189240954-189268013	189240975-189268013	189241363-189270422	189241592-189267915"	214.0	4.17E-04	189234856.0	0.0	3.380266140003764	3.3160637669275213	ACSM5	
17701	Pdilt	chr1	"189207163-189238776	189207163-189238796"	465.0	4.17E-04	189234856.0	0.0	3.380266140003764	3.313890205797305	PDILT	
19419	Rassf10	chr1	177764176-177769531	16.0	4.19E-04	177757904.0	0.0	3.3781001508549204	3.3381061286021865	RASSF10	
23407	Xrn1	chr8	"103774124-103883563	103774125-103883563	103774126-103883563	103774126-103883563	103774126-103883563	103774377-103878930	103774383-103807367	103774383-103825662	103793001-103883563"	128.0	4.20E-04	103811792.0	0.0	3.3770341275080944	3.2325445224944387	XRN1	
16307	Nubpl	chr6	"72891757-73147836	72891794-73147837"	388.0	4.24E-04	72950619.0	0.0	3.372936411005862	3.081225938696136	NUBPL	
1076	Atr	chr8	"103673577-103770321	103673683-103770886"	150.0	4.24E-04	103771765.0	0.0	3.3727529760782815	3.2404413371198313	ATR	
13012	LOC108352149	chr10	95166003-95167975	56.0	4.28E-04	95166239.0	0.0	3.3683401522154157	3.3317425074700813		
320	Adh6	chr2	"243656567-243687750	243656578-243687857	243660124-243687750	243660124-243687750	243664148-243687750	243664950-243687750"	402.0	4.31E-04	243646689.0	0.0	3.365774713879934	3.299743136009579	ADH6	
23397	Xpo6	chr1	"197500508-197590277	197500508-197590382"	201.0	4.31E-04	197518420.0	0.0	3.3653585149485954	3.240511276453497	XPO6	
3530	Dzip1	chr15	"104117550-104168506	104117617-104168506	104117617-104168572	104117617-104168574"	103.0	4.31E-04	104126355.0	0.0	3.365046375656506	3.279202762985374	DZIP1	
9185	LOC102554323	chr15	"104123234-104126029	104123234-104126029	104123234-104126029	104123234-104126029	104123234-104126029	104123234-104126029	104123234-104126029"	26.0	4.31E-04	104126355.0	0.0	3.365046375656506	3.3276224764953897		
3081	Ddx5	chr10	"94979758-94988219	94980925-94988461"	25.0	4.34E-04	94972917.0	0.0	3.3626603982121748	3.319305136853684	DDX5	
15068	Mir3064	chr10	94982050-94982117	18.0	4.34E-04	94972917.0	0.0	3.3626603982121748	3.327975286470564		
12545	LOC108351334	chr6	72749620-72750307	18.0	4.34E-04	72759712.0	0.0	3.362475248151121	3.3271676847232587		
7858	LOC102549290	chr2	244035454-244057788	65.0	4.36E-04	244060295.0	0.0	3.3608154303968862	3.303775267529863		
4603	G0s2	chr13	112004139-112005052	49.0	4.37E-04	112000536.0	0.0	3.3594072706957827	3.3238728135887383	G0S2	
5544	Hsd11b1	chr13	"111946625-111972603	111946625-111976852	111946625-111996536"	107.0	4.37E-04	112000536.0	0.0	3.3594072706957827	3.2746810591969053	HSD11B1	
7242	LOC102547023	chr13	112005806-112022531	66.0	4.37E-04	112000536.0	0.0	3.3594072706957827	3.3079982876806673		
18311	Ppp4c	chr1	"198219011-198225386	198219011-198225775	198219014-198225580"	7.0	4.37E-04	198212709.0	0.0	3.3593774650913195	3.3179688711838624	PPP4C	
21696	Tbx6	chr1	198214796-198218706	12.0	4.37E-04	198205386.0	0.0	3.3593774650913195	3.3208341568492843	TBX6	
266	Adamtsl3	chr1	"144238957-144561065	144238962-144559116	144238962-144560856"	619.0	4.39E-04	144339220.0	0.0	3.3577650536820767	2.9997654846952617	ADAMTSL3	
13943	LOC688828	chr8	113687982-113689657	53.0	4.41E-04	113678872.0	0.0	3.3558865144502277	3.319587044141694		
5644	Ido2	chr16	72232851-72291227	223.0	4.42E-04	72278705.0	0.0	3.35454039472118	3.2613157097963077	IDO2	
21885	Thsd1	chr16	"74680620-74710704	74681521-74712368"	198.0	4.43E-04	74710286.0	0.0	3.3538424110412697	3.287351022086555	THSD1	
20071	Sbk1	chr1	"197636229-197681031	197659116-197681031	197659186-197681029"	64.0	4.44E-04	197627717.0	0.0	3.3524351338077234	3.272838124994422	SBK1	
20200	Sec23ip	chr1	"200167074-200210362	200167105-200209707	200167152-200210362"	90.0	4.48E-04	200213803.0	0.0	3.3485358996681214	3.2704588777144723	SEC23IP	
3661	Eif2ak1	chr12	12749025-12782078	66.0	4.51E-04	12771543.0	0.0	3.346131714354946	3.278330164996105	EIF2AK1	
15453	Mrpl3	chr8	113603532-113626893	59.0	4.51E-04	113629723.0	0.0	3.3460459586238622	3.287974734657194	MRPL3	
8810	LOC102552889	chr10	93137224-93138159	5.0	4.53E-04	93132011.0	0.0	3.343999597159572	3.3084430530572098		
4604	G2e3	chr6	"72092147-72123878	72092147-72123878	72092147-72123878	72092193-72122497	72095601-72123878	72095601-72123878"	81.0	4.53E-04	72105767.0	0.0	3.343799228401502	3.277324906670442	G2E3	
2004	Cdkn2b	chr5	"107834352-107857428	107848176-107857317	107850342-107857317	107851700-107857385"	62.0	4.54E-04	107845017.0	0.0	3.3430034601310514	3.285218363149192	CDKN2B	
15561	Mtap	chr5	"107711076-107777530	107712523-107758711"	155.0	4.55E-04	107777497.0	0.0	3.341834957092794	3.2405003290686683	MTAP	
19191	RGD1565959	chr9	"14883240-14895831	14883240-14896662	14883295-14895960"	27.0	4.56E-04	14892749.0	0.0	3.3412256791556434	3.293132757301315		
6839	LOC100910875	chr10	11337622-11343079	25.0	4.58E-04	11329270.0	0.0	3.3392720387436556	3.29917561314899		
7528	LOC102548041	chr1	196693819-196720791	163.0	4.58E-04	196726101.0	0.0	3.3391895234699884	3.277493020408073		
187	Actg1	chr10	"109518428-109520852	109518428-109520871	109518432-109521288"	31.0	4.59E-04	109508524.0	0.0	3.3380851395459272	3.3005959833531877	ACTG1	
7119	LOC102546528	chr10	109504964-109507008	31.0	4.59E-04	109507106.0	0.0	3.3380851395459272	3.301415210088641		
20386	Sh2b1	chr1	"197878838-197884951	197878838-197886759	197878838-197887103	197878838-197887104	197878838-197887104	197878838-197888223	197879261-197887103"	23.0	4.59E-04	197870397.0	0.0	3.337822244263746	3.293782286050379	SH2B1	
6105	Kcnj2	chr10	"99429336-99442520	99437634-99438918"	67.0	4.59E-04	99448675.0	0.0	3.3378108998481206	3.2899569191249656	KCNJ2	
4160	Fam47e	chr14	"16991495-17027562	16991495-17027563"	218.0	4.60E-04	17011502.0	0.0	3.33701469535747	3.26618622368565	FAM47E	
19144	RGD1564933	chr1	172931562-172933426	11.0	4.60E-04	172929724.0	0.0	3.3369703472909404	3.3004811296135337		
11989	LOC108350232	chr2	96321763-96325294	25.0	4.60E-04	96327990.0	0.0	3.3369618556245824	3.2987990460746266		
16803	Olr1684	chr20	572453-573395	43.0	4.62E-04	583035.0	0.0	3.3352950469101277	3.2997314751274365		
5338	Hectd1	chr6	"72509657-72596285	72509674-72596285	72510018-72596285	72510018-72596285"	155.0	4.65E-04	72574415.0	0.0	3.3321278984248184	3.2105394956935447	HECTD1	
16268	Nsmce1	chr1	"196857489-196883074	196857489-196883626	196857489-196883907	196857490-196883051"	88.0	4.68E-04	196865257.0	0.0	3.329629815449885	3.268489503088265	NSMCE1	
230	Adam18	chr16	"72139099-72196562	72139099-72201203	72139099-72202237	72139099-72210896	72139099-72210902"	523.0	4.68E-04	72187111.0	0.0	3.3295231414379267	3.222818361688385	ADAM18	
12486	LOC108351233	chr6	72270910-72359999	184.0	4.71E-04	72311065.0	0.0	3.3270713095572777	3.2030121752133196		
12487	LOC108351234	chr6	72313339-72313928	42.0	4.71E-04	72311065.0	0.0	3.3270713095572777	3.291862133654017		
2560	Coro1a	chr1	"198123882-198128857	198123882-198128890"	23.0	4.71E-04	198135715.0	0.0	3.326769833638882	3.287124183539582	CORO1A	
11718	LOC108349642	chr1	198140392-198143874	33.0	4.71E-04	198135715.0	0.0	3.326769833638882	3.2886562178512264		
281	Adcy10	chr13	"83701951-83787010	83701951-83787010	83701951-83787010	83704138-83787002	83706196-83787010"	38.0	4.72E-04	83783144.0	0.0	3.3257756177541387	3.2057624193708136	ADCY10	
11248	LOC108348396	chr16	48955518-48961516	59.0	4.74E-04	48945587.0	0.0	3.323784834901978	3.2831452700133417		
18101	Pmp22	chr10	"49538587-49568582	49541058-49568583"	56.0	4.75E-04	49544823.0	0.0	3.3229326008717437	3.2582001399078546	PMP22	
21588	Taok2	chr1	"198301788-198321710	198301788-198334574	198301788-198334574	198302617-198334573	198303193-198334573	198303438-198334572	198305619-198321716	198305619-198322371	198305619-198328176	198305619-198334576	198305619-198334644	198305619-198354601	198305619-198354601	198305619-198354601	198305661-198320075	198322274-198334576	198322274-198335206	198322274-198354601	198322274-198354601	198322274-198354601	198322274-198354601"	45.0	4.76E-04	198312233.0	0.0	3.322701542398689	3.235061855426422	TAOK2	
1292	Bnc1	chr1	"143793279-143818598	143793279-143818748	143869439-143878077"	59.0	4.77E-04	143828028.0	0.0	3.321907930373416	3.253047209193616	BNC1	
7472	LOC102547840	chr9	"14381542-14387546	14383581-14387546	14383581-14387546"	74.0	4.77E-04	14393003.0	0.0	3.3218796789841134	3.281234090369481		
6850	LOC100910996	chr7	"25737978-26180246	25737978-26180359"	583.0	4.77E-04	26154640.0	0.0	3.321743004667707	2.842994836228486		
2472	Coch	chr6	"72359701-72373710	72359761-72363872	72359849-72373708"	60.0	4.77E-04	72374904.0	0.0	3.3214251754502317	3.27274293240263	COCH	
21381	Strn3	chr6	"72376359-72462671	72376359-72462671	72376359-72462671	72376359-72462676"	130.0	4.77E-04	72374904.0	0.0	3.3214251754502317	3.200149002516416	STRN3	
9036	LOC102553769	chr1	"275847186-275848837	275847657-275848837	275847657-275848837	275847657-275848837	275847736-275848837	275847736-275848837"	29.0	4.79E-04	275853664.0	0.0	3.3195828940346614	3.283307518630112		
1147	Bahcc1	chr10	109424305-109482305	112.0	4.85E-04	109439180.0	0.0	3.314253784158115	3.221406586062324	BAHCC1	
7580	LOC102548200	chr9	14411252-14414716	63.0	4.85E-04	14424276.0	0.0	3.314004027304661	3.2759084826949936		
19167	RGD1565363	chr1	198120103-198121158	14.0	4.87E-04	198121578.0	0.0	3.312314114718982	3.2766370960967004		
20864	Slx1b	chr1	198114513-198120061	13.0	4.87E-04	198121578.0	0.0	3.312314114718982	3.272126329280044	SLX1A	
2513	Col6a6	chr8	114352129-114449993	379.0	4.88E-04	114372203.0	0.0	3.3120039998403032	3.1791351662272254	COL6A6	
9793	LOC102557478	chr6	"71733943-71825032	71733943-71825032	71733943-71825032	71733943-71837619	71733943-71853649	71767028-71825032	71767028-71825032	71767028-71825032	71767028-71825032	71767028-71825032	71767028-71825032	71767028-71825032"	70.0	4.88E-04	71805530.0	0.0	3.311747520402605	3.1569503162554957		
4392	Fhl4	chr7	"26138958-26144492	26139662-26141265"	1.0	4.89E-04	26154470.0	0.0	3.310494908977589	3.270321178899308		
14559	Mafg	chr10	"109802876-109811156	109802876-109811156	109802876-109811156	109802876-109811156	109802876-109811156	109802876-109811156	109802876-109811156	109802876-109811156	109802876-109811476	109806136-109811323"	31.0	4.91E-04	109807251.0	0.0	3.30862406583342	3.2653722117711936	MAFG	
20490	Sirt7	chr10	"109796045-109802742	109796045-109802821	109796045-109802821"	31.0	4.91E-04	109807251.0	0.0	3.30862406583342	3.267203424473972	SIRT7	
7747	LOC102548820	chr1	"197736285-197744771	197736285-197745095	197740599-197744768	197740599-197745091	197740599-197745092	197740599-197745095"	77.0	4.93E-04	197752723.0	0.0	3.3067489256963984	3.2632862412243133		
22387	Tpte2	chr16	"74552858-74629621	74556850-74629621	74556850-74630155	74556850-74630712	74558528-74662194"	448.0	4.96E-04	74581194.0	0.0	3.3049212835033637	3.1605350857859724	TPTE	
4872	Glod4	chr10	64379921-64398263	2.0	4.97E-04	64390493.0	0.0	3.30383677107802	3.2508043939069884	GLOD4	
12980	LOC108352107	chr10	64380450-64391765	2.0	4.97E-04	64390493.0	0.0	3.30383677107802	3.2578591810026127		
15427	Mrm3	chr10	"64398307-64406193	64398338-64405017"	2.0	4.97E-04	64390493.0	0.0	3.30383677107802	3.2613017404093156	MRM3	
6180	Kdm8	chr1	"196838459-196854192	196838465-196854192	196839320-196854184"	23.0	4.98E-04	196828496.0	0.0	3.3026625331191206	3.2522494728020073	KDM8	
16444	Olr104	chr1	168586281-168587241	144.0	4.98E-04	168591294.0	0.0	3.3023357085557707	3.2667540655950917		
16445	Olr105	chr1	168600159-168601107	121.0	4.98E-04	168591294.0	0.0	3.3023357085557707	3.2667661130470833		
10853	LOC103693493	chr10	"109705686-109708802	109705901-109708802"	37.0	4.99E-04	109696976.0	0.0	3.3017958974989403	3.2640497289970396		
5053	Gpr33	chr6	72804842-72805848	70.0	4.99E-04	72797785.0	0.0	3.301728033276275	3.266100208416293	GPR33	
14453	Lst1	chr20	"5175212-5179352	5175444-5179352	5176015-5179211	5176015-5179351"	115.0	5.00E-04	5165587.0	0.0	3.3007182841170337	3.2619440663784856	LST1	
15877	Ncr3	chr20	"5170168-5175773	5170335-5175773	5170515-5175773"	148.0	5.00E-04	5165587.0	0.0	3.3007182841170337	3.260473273281134	NCR3	
1360	Btbd1	chr1	143609728-143647124	94.0	5.03E-04	143652605.0	0.0	3.2982067237674917	3.2260450007418946	BTBD1	
21974	Tm6sf1	chr1	"143657606-143703759	143675231-143703829	143675689-143703829	143675689-143703829"	164.0	5.03E-04	143652605.0	0.0	3.2982067237674917	3.217183095847476	TM6SF1	
4660	Galnt18	chr1	176296185-176607466	771.0	5.03E-04	176593608.0	0.0	3.2981005925662443	2.9509708371391747	GALNT18	
8974	LOC102553539	chr7	34318399-34325494	37.0	5.06E-04	34330067.0	0.0	3.2960838594226454	3.254342956631077		
14455	Lta4h	chr7	"34288332-34320243	34288364-34320236"	85.0	5.06E-04	34330067.0	0.0	3.2960838594226454	3.2294288259117065	LTA4H	
21752	Tead1	chr1	"177495499-177714795	177495499-177714795	177495499-177714795	177495499-177714795	177495499-177714795	177495499-177714795	177495499-177714795	177495781-177706863	177551024-177714795	177552272-177714795	177560420-177714795"	445.0	5.08E-04	177637366.0	0.0	3.2945545402373533	3.039773524100312	TEAD1	
4521	Fras1	chr14	14438391-14853016	1463.0	5.08E-04	14836263.0	0.0	3.293869637548395	2.8429872255665747	FRAS1	
2716	Crygs	chr11	81796890-81802172	43.0	5.09E-04	81805628.0	0.0	3.2932660065804282	3.253345272993978	CRYGS	
2434	Cnot6l	chr14	"15059100-15148255	15059286-15148255	15059386-15146586	15083595-15148255"	278.0	5.12E-04	15122880.0	0.0	3.290556186387287	3.1664307910573735	CNOT6L	
14780	Med20	chr9	"15379378-15393131	15379378-15393131"	96.0	5.12E-04	15401422.0	0.0	3.2903264684412337	3.241901237702794	MED20	
11266	LOC108348419	chr16	"72477318-72492393	72482392-72492393	72482392-72492393"	106.0	5.13E-04	72485977.0	0.0	3.2902103841902566	3.2404579258240362		
321	Adh6a	chr2	"243577085-243599357	243591384-243599351"	173.0	5.15E-04	243572415.0	0.0	3.2885361257860883	3.23155820808769		
9635	LOC102556144	chr2	243570257-243573727	78.0	5.15E-04	243572415.0	0.0	3.2885361257860883	3.2504345574504248		
8773	LOC102552766	chr6	61036387-61072441	57.0	5.15E-04	61064573.0	0.0	3.2878876071252874	3.2170731908141246		
20177	Sdk1	chr12	14445797-15443442	2150.0	5.16E-04	15103369.0	0.0	3.287428579432858	2.251220712421713	SDK1	
20611	Slc25a10	chr10	"109665681-109673143	109665922-109674782"	80.0	5.16E-04	109676316.0	0.0	3.2869675136469487	3.243212678464058	AC139530.2	
15438	Mrpl12	chr10	109658031-109662535	76.0	5.18E-04	109668501.0	0.0	3.28561993878778	3.2464802816721425	MRPL12	
20614	Slc25a15	chr16	"74505317-74554523	74531525-74554523	74531851-74552130	74532890-74554523	74534190-74554523"	92.0	5.18E-04	74559458.0	0.0	3.28558054004093	3.2015621163465804	SLC25A15	
13007	LOC108352143	chr10	93735089-93748388	125.0	5.19E-04	93749326.0	0.0	3.2850452390694898	3.2370758035980787		
17442	PCOLCE2	chr8	103459218-103484557	96.0	5.21E-04	103481412.0	0.0	3.2834674737023364	3.2234104280656597	PCOLCE2	
3442	Drosha	chr2	"62887266-62999572	62896154-63000307	62896155-63000307"	316.0	5.21E-04	62914754.0	0.0	3.2829964262190434	3.134890577699135	DROSHA	
18845	RGD1309995	chr7	"26309278-26349501	26309278-26361221	26309286-26361221"	241.0	5.22E-04	26335155.0	0.0	3.2820791426599123	3.1953128959570627		
10051	LOC103691233	chr1	196884516-196888565	63.0	5.23E-04	196885283.0	0.0	3.2817408530125083	3.2430579951182326		
8836	LOC102552996	chr5	"15152947-15454245	15152966-15449264	15152966-15449265	15162014-15449265"	980.0	5.23E-04	15208163.0	0.0	3.2815182409735013	2.9444109616494085		
20369	Sgf29	chr1	"198066973-198100494	198066977-198100494	198067065-198100493"	52.0	5.24E-04	198092885.0	0.0	3.2806289321376383	3.2123575321511115	SGF29	
21424	Sult1a1	chr1	198100585-198104106	12.0	5.24E-04	198092885.0	0.0	3.2806289321376383	3.242476162131008	SULT1A1	
21767	Tekt3	chr10	49472519-49506473	205.0	5.27E-04	49504440.0	0.0	3.278571930144484	3.209865817931914	TEKT3	
6188	Khdc3	chr8	79781940-79783845	41.0	5.29E-04	79778657.0	0.0	3.2768843436698103	3.2403539638647647	KHDC3L	
