"HsOrtho"	"MsOrtho"	"Homology_Score"
"DENR"	"Denr"	72.56294
"DEPDC1B"	"Depdc1b"	73.52979
"DEPDC5"	"Depdc5"	73.75855
"DEPDC7"	"Depdc7"	75.37181
"DEPP1"	"Depp1"	77.83238
"DEPTOR"	"Deptor"	73.797386
"DERA"	"Dera"	72.77551
"DERL1"	"Derl1"	72.33525
"DERL2"	"Derl2"	73.20306
"DERL3"	"Derl3"	75.3314
"DES"	"Des"	75.763
"DESI1"	"Desi1"	74.861946
"DESI2"	"Desi2"	73.05885
"DET1"	"Det1"	72.687645
"DEUP1"	"Deup1"	75.47166
"DEXI"	"Dexi"	74.01745
"DFFA"	"Dffa"	72.888084
"DFFB"	"Dffb"	73.64307
"DGAT1"	"Dgat1"	75.338135
"DGAT2"	"Dgat2"	72.78598
"DGAT2L6"	"Dgat2l6"	77.41053
"DGCR2"	"Dgcr2"	72.68755
"DGCR6"	"Dgcr6"	78.85247
"DGCR8"	"Dgcr8"	72.65482
"DGKA"	"Dgka"	76.21312
"DGKB"	"Dgkb"	73.224304
"DGKD"	"Dgkd"	74.07839
"DGKE"	"Dgke"	72.81008
"DGKG"	"Dgkg"	75.418274
"DGKH"	"Dgkh"	73.5297
"DGKI"	"Dgki"	73.40562
"DGKK"	"Dgkk"	77.34282
"DGKQ"	"Dgkq"	73.58218
"DGKZ"	"Dgkz"	74.70589
"DGLUCY"	"Dglucy"	72.90103
"DGUOK"	"Dguok"	73.98491
"DHCR24"	"Dhcr24"	73.177574
"DHCR7"	"Dhcr7"	72.48592
"DHDDS"	"Dhdds"	72.304146
"DHDH"	"Dhdh"	76.34566
"DHFR"	"Dhfr"	72.75555
"DHH"	"Dhh"	74.43523
"DHODH"	"Dhodh"	72.78598
"DHPS"	"Dhps"	73.592415
"DHRS1"	"Dhrs1"	74.19326
"DHRS11"	"Dhrs11"	75.11756
"DHRS13"	"Dhrs13"	75.341866
"DHRS2"	"Dhrs2"	84.0046
"DHRS3"	"Dhrs3"	74.36129
"DHRS4"	"Dhrs4"	79.24724
"DHRS7"	"Dhrs7"	73.02933
"DHRS7B"	"Dhrs7b"	72.78957
"DHRS7C"	"Dhrs7c"	75.298386
"DHRS9"	"Dhrs9"	73.00093
"DHRSX"	"Dhrsx"	73.37331
"DHTKD1"	"Dhtkd1"	72.77551
"DHX15"	"Dhx15"	72.55051
"DHX16"	"Dhx16"	74.43523
"DHX29"	"Dhx29"	73.093506
"DHX30"	"Dhx30"	72.23036
"DHX32"	"Dhx32"	75.686874
"DHX33"	"Dhx33"	73.643166
"DHX34"	"Dhx34"	73.54517
"DHX35"	"Dhx35"	73.56736
"DHX36"	"Dhx36"	72.82055
"DHX37"	"Dhx37"	72.00144
"DHX38"	"Dhx38"	71.98725
"DHX40"	"Dhx40"	72.75371
"DHX57"	"Dhx57"	72.92211
"DHX58"	"Dhx58"	72.92211
"DHX8"	"Dhx8"	72.687645
"DHX9"	"Dhx9"	71.246994
"DIABLO"	"Diablo"	74.02605
"DIAPH1"	"Diaph1"	74.67299
"DIAPH2"	"Diaph2"	72.990715
"DIAPH3"	"Diaph3"	73.282135
"DICER1"	"Dicer1"	71.0394
"DIDO1"	"Dido1"	73.5645
"DIMT1"	"Dimt1"	72.0215
"DIO2"	"Dio2"	73.48735
"DIO3"	"Dio3"	76.09858
"DIP2A"	"Dip2a"	73.36889
"DIP2B"	"Dip2b"	74.6738
"DIP2C"	"Dip2c"	73.98131
"DIPK1A"	"Dipk1a"	73.68198
"DIPK1B"	"Dipk1b"	72.82055
"DIPK1C"	"Dipk1c"	72.718094
"DIPK2A"	"Dipk2a"	74.66094
"DIPK2B"	"Dipk2b"	74.90876
"DIRAS1"	"Diras1"	75.14953
"DIRAS2"	"Diras2"	73.955536
"DIS3"	"Dis3"	72.927505
"DIS3L"	"Dis3l"	73.98131
"DIS3L2"	"Dis3l2"	73.936455
"DISC1"	"Disc1"	73.64307
"DISP1"	"Disp1"	73.36889
"DISP2"	"Disp2"	71.69883
"DISP3"	"Disp3"	73.187584
"DIXDC1"	"Dixdc1"	72.20394
"DKC1"	"Dkc1"	73.16192
"DKK1"	"Dkk1"	75.68539
"DKK2"	"Dkk2"	73.42786
"DKK3"	"Dkk3"	75.002235
"DKK4"	"Dkk4"	77.69976
"DKKL1"	"Dkkl1"	77.617096
"DLAT"	"Dlat"	72.888084
"DLC1"	"Dlc1"	72.8463
"DLD"	"Dld"	69.65829
"DLEC1"	"Dlec1"	73.071014
"DLG5"	"Dlg5"	75.000404
"DLGAP1"	"Dlgap1"	75.2661
"DLGAP2"	"Dlgap2"	74.00603
"DLGAP3"	"Dlgap3"	72.79675
"DLGAP4"	"Dlgap4"	75.18477
"DLGAP5"	"Dlgap5"	72.747986
"DLK1"	"Dlk1"	73.98292
"DLK2"	"Dlk2"	72.888084
"DLL1"	"Dll1"	74.58506
"DLL3"	"Dll3"	77.37148
"DLL4"	"Dll4"	72.44098
"DLST"	"Dlst"	72.152756
"DLX1"	"Dlx1"	73.91566
"DLX2"	"Dlx2"	75.845505
"DLX3"	"Dlx3"	74.73222
"DLX4"	"Dlx4"	76.82514
"DLX5"	"Dlx5"	74.639694
"DLX6"	"Dlx6"	74.75347
"DMAC1"	"Dmac1"	75.630196
"DMAC2"	"Dmac2"	74.368286
"DMAC2L"	"Dmac2l"	72.990715
"DMAP1"	"Dmap1"	73.2726
"DMBT1"	"Dmbt1"	79.62691
"DMBX1"	"Dmbx1"	74.76846
"DMD"	"Dmd"	73.45529
"DMGDH"	"Dmgdh"	72.045074
"DMKN"	"Dmkn"	79.355225
"DMPK"	"Dmpk"	75.79222
"DMRT1"	"Dmrt1"	73.90224
"DMRT2"	"Dmrt2"	75.137344
"DMRT3"	"Dmrt3"	76.151695
"DMRTA1"	"Dmrta1"	75.550735
"DMRTA2"	"Dmrta2"	73.99557
"DMRTB1"	"Dmrtb1"	75.81395
"DMRTC2"	"Dmrtc2"	77.993355
"DMTF1"	"Dmtf1"	72.92211
"DMTN"	"Dmtn"	72.40685
"DMWD"	"Dmwd"	75.875374
"DMXL1"	"Dmxl1"	73.26123
"DMXL2"	"Dmxl2"	72.62215
"DNA2"	"Dna2"	73.17618
"DNAAF1"	"Dnaaf1"	74.02644
"DNAAF2"	"Dnaaf2"	73.62592
"DNAAF3"	"Dnaaf3"	75.930466
"DNAAF4"	"Dnaaf4"	71.92442
"DNAAF5"	"Dnaaf5"	74.197296
"DNAH1"	"Dnah1"	72.45342
"DNAH10"	"Dnah10"	71.873764
"DNAH11"	"Dnah11"	73.779434
"DNAH14"	"Dnah14"	76.50862
"DNAH17"	"Dnah17"	75.51945
"DNAH2"	"Dnah2"	72.99759
"DNAH3"	"Dnah3"	73.10415
"DNAH5"	"Dnah5"	71.14246
"DNAH6"	"Dnah6"	73.4552
"DNAH8"	"Dnah8"	74.3258
"DNAH9"	"Dnah9"	72.718094
"DNAI1"	"Dnai1"	75.21571
"DNAI2"	"Dnai2"	75.930466
"DNAJA1"	"Dnaja1"	73.47059
"DNAJA2"	"Dnaja2"	73.68131
"DNAJA3"	"Dnaja3"	75.19414
"DNAJA4"	"Dnaja4"	74.71853
"DNAJB1"	"Dnajb1"	75.3314
"DNAJB11"	"Dnajb11"	73.44911
"DNAJB12"	"Dnajb12"	74.50333
"DNAJB13"	"Dnajb13"	72.993996
"DNAJB14"	"Dnajb14"	72.45342
"DNAJB2"	"Dnajb2"	72.654724
"DNAJB3"	"Dnajb3"	79.961624
"DNAJB4"	"Dnajb4"	72.68755
"DNAJB5"	"Dnajb5"	71.83538
"DNAJB6"	"Dnajb6"	75.5321
"DNAJB7"	"Dnajb7"	79.47623
"DNAJB8"	"Dnajb8"	76.44484
"DNAJB9"	"Dnajb9"	74.31796
"DNAJC1"	"Dnajc1"	73.66125
"DNAJC10"	"Dnajc10"	73.10415
"DNAJC11"	"Dnajc11"	75.137344
"DNAJC12"	"Dnajc12"	72.311295
"DNAJC13"	"Dnajc13"	73.24541
"DNAJC14"	"Dnajc14"	74.368286
"DNAJC15"	"Dnajc15"	73.566
"DNAJC16"	"Dnajc16"	72.8463
"DNAJC17"	"Dnajc17"	73.02529
"DNAJC18"	"Dnajc18"	72.990715
"DNAJC19"	"Dnajc19"	72.49359
"DNAJC2"	"Dnajc2"	71.99169
"DNAJC21"	"Dnajc21"	72.654724
"DNAJC22"	"Dnajc22"	73.859436
"DNAJC24"	"Dnajc24"	73.545944
"DNAJC25"	"Dnajc25"	74.06745
"DNAJC27"	"Dnajc27"	73.48735
"DNAJC28"	"Dnajc28"	73.64307
"DNAJC3"	"Dnajc3"	74.61459
"DNAJC30"	"Dnajc30"	75.14953
"DNAJC4"	"Dnajc4"	73.99566
"DNAJC5"	"Dnajc5"	74.54105
"DNAJC5B"	"Dnajc5b"	74.76487
"DNAJC5G"	"Dnajc5g"	76.878334
"DNAJC6"	"Dnajc6"	72.08894
"DNAJC7"	"Dnajc7"	72.49311
"DNAJC8"	"Dnajc8"	73.49244
"DNAJC9"	"Dnajc9"	72.95166
"DNAL4"	"Dnal4"	73.96462
"DNALI1"	"Dnali1"	72.090515
"DNASE1"	"Dnase1"	75.137344
"DNASE1L1"	"Dnase1l1"	75.01799
"DNASE1L2"	"Dnase1l2"	77.27591
"DNASE1L3"	"Dnase1l3"	73.955444
"DNASE2B"	"Dnase2b"	73.20451
"DND1"	"Dnd1"	72.18121
"DNER"	"Dner"	72.84484
"DNHD1"	"Dnhd1"	78.15081
"DNLZ"	"Dnlz"	73.82389
"DNM1"	"Dnm1"	74.02245
"DNM1L"	"Dnm1l"	71.63224
"DNM2"	"Dnm2"	74.82609
"DNM3"	"Dnm3"	73.64258
"DNMBP"	"Dnmbp"	74.49742
"DNMT1"	"Dnmt1"	72.85458
"DNMT3A"	"Dnmt3a"	74.750015
"DNMT3B"	"Dnmt3b"	75.84001
"DNMT3L"	"Dnmt3l"	81.29956
"DNPEP"	"Dnpep"	74.537575
"DNPH1"	"Dnph1"	75.29225
"DNTT"	"Dntt"	72.42109
"DNTTIP1"	"Dnttip1"	73.13646
"DNTTIP2"	"Dnttip2"	72.81517
"DOC2A"	"Doc2a"	71.797104
"DOC2B"	"Doc2b"	72.51816
"DOCK1"	"Dock1"	71.16382
"DOCK10"	"Dock10"	72.978065
"DOCK11"	"Dock11"	73.02529
"DOCK2"	"Dock2"	73.5297
"DOCK3"	"Dock3"	73.09499
"DOCK4"	"Dock4"	73.955444
"DOCK5"	"Dock5"	71.80597
"DOCK6"	"Dock6"	75.817154
"DOCK7"	"Dock7"	72.46116
"DOCK8"	"Dock8"	72.823784
"DOCK9"	"Dock9"	74.15453
"DOHH"	"Dohh"	72.88915
"DOK2"	"Dok2"	73.719864
"DOK3"	"Dok3"	73.84198
"DOK4"	"Dok4"	73.46892
"DOK5"	"Dok5"	74.11205
"DOK6"	"Dok6"	72.841576
"DOK7"	"Dok7"	75.38093
"DOLK"	"Dolk"	72.0904
"DOLPP1"	"Dolpp1"	72.51816
"DONSON"	"Donson"	72.639015
"DOP1A"	"Dop1a"	73.859436
"DOP1B"	"Dop1b"	72.854225
"DOT1L"	"Dot1l"	72.92391
"DPAGT1"	"Dpagt1"	73.23999
"DPCD"	"Dpcd"	72.68755
"DPEP1"	"Dpep1"	72.87543
"DPEP2"	"Dpep2"	76.756775
"DPEP3"	"Dpep3"	79.570526
"DPF1"	"Dpf1"	73.4552
"DPF2"	"Dpf2"	73.20097
"DPF3"	"Dpf3"	73.16192
"DPH1"	"Dph1"	72.397896
"DPH2"	"Dph2"	68.79421
"DPH3"	"Dph3"	72.9715
"DPH5"	"Dph5"	70.23049
"DPH6"	"Dph6"	72.88915
"DPH7"	"Dph7"	72.95886
"DPM1"	"Dpm1"	72.24595
"DPM2"	"Dpm2"	72.37582
"DPM3"	"Dpm3"	73.37331
"DPP10"	"Dpp10"	73.780365
"DPP3"	"Dpp3"	73.923485
"DPP4"	"Dpp4"	73.78303
"DPP6"	"Dpp6"	74.54105
"DPP7"	"Dpp7"	73.224304
"DPP8"	"Dpp8"	74.479744
"DPP9"	"Dpp9"	73.16779
"DPPA2"	"Dppa2"	79.232704
"DPPA3"	"Dppa3"	83.012764
"DPPA4"	"Dppa4"	79.6069
"DPT"	"Dpt"	73.43113
"DPY19L1"	"Dpy19l1"	75.419655
"DPY19L2"	"Dpy19l2"	80.583534
"DPY19L3"	"Dpy19l3"	71.655174
"DPY19L4"	"Dpy19l4"	74.14745
"DPY30"	"Dpy30"	72.168564
"DPYD"	"Dpyd"	74.524574
"DPYS"	"Dpys"	72.37034
"DPYSL2"	"Dpysl2"	76.07293
"DPYSL3"	"Dpysl3"	72.990715
"DPYSL4"	"Dpysl4"	73.91566
"DPYSL5"	"Dpysl5"	76.00793
"DQX1"	"Dqx1"	73.955536
"DR1"	"Dr1"	73.56736
"DRAM1"	"Dram1"	73.05594
"DRAM2"	"Dram2"	73.98292
"DRAP1"	"Drap1"	73.583954
"DRAXIN"	"Draxin"	74.947525
"DRC1"	"Drc1"	73.75846
"DRC7"	"Drc7"	75.14563
"DRD1"	"Drd1"	74.66094
"DRD2"	"Drd2"	75.65145
"DRD3"	"Drd3"	73.057396
"DRD4"	"Drd4"	76.702
"DRD5"	"Drd5"	74.99072
"DRG2"	"Drg2"	71.954384
"DROSHA"	"Drosha"	71.24084
"DSC2"	"Dsc2"	77.688644
"DSC3"	"Dsc3"	76.58097
"DSCAM"	"Dscam"	73.30881
"DSCAML1"	"Dscaml1"	74.49752
"DSCC1"	"Dscc1"	72.551414
"DSE"	"Dse"	73.16555
"DSEL"	"Dsel"	73.13646
"DSG2"	"Dsg2"	74.43523
"DSG3"	"Dsg3"	75.95938
"DSG4"	"Dsg4"	77.688644
"DSN1"	"Dsn1"	75.33131
"DSP"	"Dsp"	75.65145
"DSPP"	"Dspp"	81.177
"DST"	"Dst"	72.018295
"DSTN"	"Dstn"	75.58337
"DSTYK"	"Dstyk"	71.98842
"DTD1"	"Dtd1"	72.57183
"DTD2"	"Dtd2"	72.718094
"DTHD1"	"Dthd1"	72.99081
"DTL"	"Dtl"	73.06004
"DTNA"	"Dtna"	72.92221
"DTNB"	"Dtnb"	76.82514
"DTNBP1"	"Dtnbp1"	75.79222
"DTWD1"	"Dtwd1"	72.202705
"DTWD2"	"Dtwd2"	72.81154
"DTX1"	"Dtx1"	73.187584
"DTX2"	"Dtx2"	73.39608
"DTX3"	"Dtx3"	73.332375
"DTX3L"	"Dtx3l"	76.32612
"DTX4"	"Dtx4"	76.015915
"DTYMK"	"Dtymk"	72.52514
"DUOX1"	"Duox1"	78.22572
"DUOX2"	"Duox2"	74.41503
"DUOXA1"	"Duoxa1"	77.700966
"DUOXA2"	"Duoxa2"	76.81249
"DUS1L"	"Dus1l"	72.85818
"DUS2"	"Dus2"	71.433105
"DUS3L"	"Dus3l"	72.90946
"DUS4L"	"Dus4l"	73.83653
"DUSP10"	"Dusp10"	71.43885
"DUSP11"	"Dusp11"	72.551414
"DUSP12"	"Dusp12"	70.58255
"DUSP13"	"Dusp13"	77.21028
"DUSP14"	"Dusp14"	70.70524
"DUSP15"	"Dusp15"	74.49306
"DUSP16"	"Dusp16"	71.34115
"DUSP18"	"Dusp18"	75.99527
"DUSP19"	"Dusp19"	72.47381
"DUSP2"	"Dusp2"	73.89981
"DUSP21"	"Dusp21"	79.355225
"DUSP22"	"Dusp22"	73.51053
"DUSP28"	"Dusp28"	72.61758
"DUSP3"	"Dusp3"	74.85499
"DUSP4"	"Dusp4"	71.2208
"DUSP5"	"Dusp5"	71.57535
"DUSP6"	"Dusp6"	71.74754
"DUSP7"	"Dusp7"	73.397156
"DUSP8"	"Dusp8"	74.39497
"DUSP9"	"Dusp9"	75.98242
"DUT"	"Dut"	65.79252
"DVL1"	"Dvl1"	75.68392
"DVL2"	"Dvl2"	74.17432
"DVL3"	"Dvl3"	74.153076
"DXO"	"Dxo"	74.48478
"DYDC1"	"Dydc1"	76.00793
"DYDC2"	"Dydc2"	76.09498
"DYM"	"Dym"	72.59561
"DYNC1H1"	"Dync1h1"	73.411095
"DYNC1I1"	"Dync1i1"	72.62659
"DYNC1I2"	"Dync1i2"	74.537575
"DYNC1LI1"	"Dync1li1"	73.17618
"DYNC1LI2"	"Dync1li2"	72.61567
"DYNC2H1"	"Dync2h1"	73.47252
"DYNC2LI1"	"Dync2li1"	72.92391
"DYNLL1"	"Dynll1"	74.368286
"DYNLL2"	"Dynll2"	74.15105
"DYNLRB1"	"Dynlrb1"	72.32503
"DYNLRB2"	"Dynlrb2"	74.3258
"DYNLT3"	"Dynlt3"	73.703995
"DYRK1A"	"Dyrk1a"	74.04769
"DYRK1B"	"Dyrk1b"	73.37331
"DYRK2"	"Dyrk2"	71.954384
"DYRK3"	"Dyrk3"	73.42786
"DYRK4"	"Dyrk4"	73.093506
"DYSF"	"Dysf"	72.72815
"DZANK1"	"Dzank1"	72.88915
"DZIP1"	"Dzip1"	72.58301
"DZIP1L"	"Dzip1l"	76.11865
"DZIP3"	"Dzip3"	77.92137
"E2F1"	"E2f1"	72.8463
"E2F2"	"E2f2"	74.854904
"E2F3"	"E2f3"	72.51859
"E2F4"	"E2f4"	72.23036
"E2F5"	"E2f5"	72.92221
"E2F6"	"E2f6"	74.32584
"E2F7"	"E2f7"	73.24541
"E2F8"	"E2f8"	72.20394
"E4F1"	"E4f1"	73.071014
"EAPP"	"Eapp"	75.60315
"EARS2"	"Ears2"	72.0147
"EBAG9"	"Ebag9"	73.16555
"EBF1"	"Ebf1"	74.62928
"EBF2"	"Ebf2"	73.308716
"EBF3"	"Ebf3"	74.5824
"EBF4"	"Ebf4"	76.58097
"EBI3"	"Ebi3"	73.04273
"EBNA1BP2"	"Ebna1bp2"	73.47969
"EBPL"	"Ebpl"	74.90837
"ECE1"	"Ece1"	72.18121
"ECE2"	"Ece2"	78.24696
"ECEL1"	"Ecel1"	73.74339
"ECH1"	"Ech1"	74.15453
"ECHDC1"	"Echdc1"	73.02933
"ECHDC2"	"Echdc2"	72.538506
"ECHDC3"	"Echdc3"	72.79675
"ECHS1"	"Echs1"	73.02529
"ECI1"	"Eci1"	72.397896
"ECI2"	"Eci2"	73.23669
"ECM1"	"Ecm1"	76.11548
"ECM2"	"Ecm2"	72.64048
"ECPAS"	"Ecpas"	73.43473
"ECSCR"	"Ecscr"	75.272194
"ECSIT"	"Ecsit"	73.30881
"ECT2"	"Ect2"	72.42945
"ECT2L"	"Ect2l"	77.13968
"EDA"	"Eda"	70.66716
"EDA2R"	"Eda2r"	74.404915
"EDAR"	"Edar"	72.390396
"EDARADD"	"Edaradd"	72.90103
"EDC3"	"Edc3"	72.43952
"EDC4"	"Edc4"	73.16779
"EDDM3B"	"Eddm3b"	83.12162
"EDEM1"	"Edem1"	72.19911
"EDEM2"	"Edem2"	74.67299
"EDEM3"	"Edem3"	73.60515
"EDF1"	"Edf1"	73.76149
"EDIL3"	"Edil3"	72.64048
"EDN1"	"Edn1"	72.81517
"EDN2"	"Edn2"	74.283585
"EDN3"	"Edn3"	76.63069
"EDNRA"	"Ednra"	75.137344
"EDNRB"	"Ednrb"	74.66094
"EDRF1"	"Edrf1"	72.78598
"EEA1"	"Eea1"	72.60534
"EED"	"Eed"	72.654724
"EEF1A1"	"Eef1a1"	74.76487
"EEF1A2"	"Eef1a2"	73.98624
"EEF1AKMT1"	"Eef1akmt1"	73.10415
"EEF1AKMT2"	"Eef1akmt2"	73.33573
"EEF1AKMT3"	"Eef1akmt3"	75.656
"EEF1AKNMT"	"Eef1aknmt"	76.56927
"EEF1B2"	"Eef1b2"	72.687645
"EEF1D"	"Eef1d"	75.23696
"EEF1E1"	"Eef1e1"	73.5297
"EEF1G"	"Eef1g"	74.06386
"EEF2"	"Eef2"	73.308716
"EEF2K"	"Eef2k"	73.630424
"EEF2KMT"	"Eef2kmt"	73.00093
"EEFSEC"	"Eefsec"	71.61602
"EEPD1"	"Eepd1"	72.99759
"EFCAB1"	"Efcab1"	72.42954
"EFCAB10"	"Efcab10"	77.846664
"EFCAB11"	"Efcab11"	73.7004
"EFCAB12"	"Efcab12"	76.20952
"EFCAB13"	"Efcab13"	82.23804
"EFCAB14"	"Efcab14"	72.78957
"EFCAB2"	"Efcab2"	73.43113
"EFCAB3"	"Efcab3"	76.07293
"EFCAB5"	"Efcab5"	75.18477
"EFCAB6"	"Efcab6"	74.994286
"EFCAB7"	"Efcab7"	73.129814
"EFCAB9"	"Efcab9"	75.63486
"EFCC1"	"Efcc1"	73.068436
"EFEMP1"	"Efemp1"	72.888084
"EFEMP2"	"Efemp2"	76.995735
"EFHB"	"Efhb"	72.863
"EFHC1"	"Efhc1"	72.573296
"EFHC2"	"Efhc2"	72.85458
"EFHD1"	"Efhd1"	72.573296
"EFHD2"	"Efhd2"	73.23999
"EFL1"	"Efl1"	71.26077
"EFNA1"	"Efna1"	75.68017
"EFNA2"	"Efna2"	76.50503
"EFNA3"	"Efna3"	76.50503
"EFNA4"	"Efna4"	76.333
"EFNA5"	"Efna5"	74.454094
"EFNB1"	"Efnb1"	72.688
"EFNB2"	"Efnb2"	73.82073
"EFNB3"	"Efnb3"	77.979195
"EFR3A"	"Efr3a"	72.92211
"EFR3B"	"Efr3b"	74.31796
"EFS"	"Efs"	74.71853
"EFTUD2"	"Eftud2"	71.032234
"EGF"	"Egf"	72.233955
"EGFL6"	"Egfl6"	74.454094
"EGFL7"	"Egfl7"	72.888084
"EGFL8"	"Egfl8"	77.675995
"EGFLAM"	"Egflam"	73.02933
"EGFR"	"Egfr"	74.673706
"EGLN1"	"Egln1"	77.07882
"EGLN2"	"Egln2"	75.7927
"EGLN3"	"Egln3"	72.98723
"EGR1"	"Egr1"	73.308716
"EGR2"	"Egr2"	76.8182
"EGR3"	"Egr3"	72.72815
"EGR4"	"Egr4"	75.67422
"EHBP1"	"Ehbp1"	73.942795
"EHBP1L1"	"Ehbp1l1"	76.81461
"EHD1"	"Ehd1"	76.76332
"EHD2"	"Ehd2"	76.36464
"EHD3"	"Ehd3"	73.20107
"EHD4"	"Ehd4"	73.31449
"EHF"	"Ehf"	72.485985
"EHHADH"	"Ehhadh"	73.15281
"EHMT1"	"Ehmt1"	74.66106
"EHMT2"	"Ehmt2"	75.136536
"EI24"	"Ei24"	73.54517
"EID1"	"Eid1"	79.47206
"EID2"	"Eid2"	82.01451
"EID2B"	"Eid2b"	84.82963
"EID3"	"Eid3"	80.60708
"EIF1"	"Eif1"	74.54591
"EIF1AD"	"Eif1ad"	74.32922
"EIF1AX"	"Eif1ax"	75.60315
"EIF1B"	"Eif1b"	74.11745
"EIF2AK2"	"Eif2ak2"	73.100555
"EIF2AK3"	"Eif2ak3"	72.397995
"EIF2AK4"	"Eif2ak4"	73.352066
"EIF2B1"	"Eif2b1"	72.59561
"EIF2B2"	"Eif2b2"	73.129814
"EIF2B3"	"Eif2b3"	72.00106
"EIF2B4"	"Eif2b4"	72.35385
"EIF2B5"	"Eif2b5"	71.05834
"EIF2D"	"Eif2d"	73.17258
"EIF2S1"	"Eif2s1"	73.03588
"EIF2S2"	"Eif2s2"	73.13128
"EIF3A"	"Eif3a"	75.341866
"EIF3B"	"Eif3b"	74.35193
"EIF3C"	"Eif3c"	78.67206
"EIF3D"	"Eif3d"	72.23036
"EIF3E"	"Eif3e"	74.19326
"EIF3F"	"Eif3f"	74.153076
"EIF3G"	"Eif3g"	72.0756
"EIF3H"	"Eif3h"	74.27491
"EIF3I"	"Eif3i"	72.24248
"EIF3K"	"Eif3k"	74.537575
"EIF3L"	"Eif3l"	74.15105
"EIF3M"	"Eif3m"	72.64048
"EIF4A1"	"Eif4a1"	76.5087
"EIF4A2"	"Eif4a2"	73.05594
"EIF4A3"	"Eif4a3"	72.8463
"EIF4B"	"Eif4b"	74.982185
"EIF4E"	"Eif4e"	74.894775
"EIF4E1B"	"Eif4e1b"	75.763
"EIF4E2"	"Eif4e2"	72.37034
"EIF4E3"	"Eif4e3"	73.700356
"EIF4EBP1"	"Eif4ebp1"	74.48478
"EIF4EBP2"	"Eif4ebp2"	72.863
"EIF4EBP3"	"Eif4ebp3"	78.11684
"EIF4ENIF1"	"Eif4enif1"	72.82019
"EIF4G1"	"Eif4g1"	73.282135
"EIF4G2"	"Eif4g2"	75.19517
"EIF4G3"	"Eif4g3"	73.99566
"EIF4H"	"Eif4h"	72.30739
"EIF5"	"Eif5"	72.58965
"EIF5A"	"Eif5a"	74.283676
"EIF5A2"	"Eif5a2"	73.81931
"EIF5B"	"Eif5b"	72.106255
"EIF6"	"Eif6"	72.45342
"EIPR1"	"Eipr1"	73.43113
"ELAC1"	"Elac1"	73.4661
"ELAC2"	"Elac2"	73.093506
"ELANE"	"Elane"	80.47336
"ELAVL1"	"Elavl1"	74.718765
"ELAVL2"	"Elavl2"	72.98723
"ELAVL3"	"Elavl3"	74.241745
"ELAVL4"	"Elavl4"	72.76144
"ELF2"	"Elf2"	75.233284
"ELF3"	"Elf3"	73.353516
"ELF4"	"Elf4"	77.26521
"ELF5"	"Elf5"	76.015915
"ELFN1"	"Elfn1"	75.49304
"ELFN2"	"Elfn2"	75.136536
"ELK4"	"Elk4"	73.068436
"ELL"	"Ell"	72.46116
"ELL2"	"Ell2"	73.64258
"ELL3"	"Ell3"	76.884865
"ELMO1"	"Elmo1"	73.352066
"ELMO2"	"Elmo2"	72.72054
"ELMO3"	"Elmo3"	72.747986
"ELMOD1"	"Elmod1"	72.75371
"ELMOD2"	"Elmod2"	73.20097
"ELMOD3"	"Elmod3"	73.02529
"ELOA"	"Eloa"	73.48735
"ELOB"	"Elob"	73.06484
"ELOC"	"Eloc"	74.49306
"ELOF1"	"Elof1"	70.70208
"ELOVL1"	"Elovl1"	75.899124
"ELOVL2"	"Elovl2"	73.87602
"ELOVL3"	"Elovl3"	75.28735
"ELOVL4"	"Elovl4"	74.2785
"ELOVL5"	"Elovl5"	72.52659
"ELOVL6"	"Elovl6"	72.823784
"ELOVL7"	"Elovl7"	75.29479
"ELP1"	"Elp1"	72.27614
"ELP2"	"Elp2"	71.96746
"ELP3"	"Elp3"	72.18269
"ELP4"	"Elp4"	74.11745
"ELP5"	"Elp5"	73.68131
"ELP6"	"Elp6"	72.94367
"EMC1"	"Emc1"	72.92221
"EMC10"	"Emc10"	74.37199
"EMC2"	"Emc2"	72.33525
"EMC3"	"Emc3"	72.26536
"EMC4"	"Emc4"	73.31907
"EMC6"	"Emc6"	73.19763
"EMC7"	"Emc7"	73.35621
"EMC8"	"Emc8"	72.72815
"EMC9"	"Emc9"	73.88261
"EMCN"	"Emcn"	76.56833
"EMD"	"Emd"	75.2661
"EME1"	"Eme1"	72.98577
"EME2"	"Eme2"	75.926865
"EMG1"	"Emg1"	72.090515
"EMID1"	"Emid1"	74.28221
"EMILIN1"	"Emilin1"	76.00388
"EMILIN2"	"Emilin2"	75.44714
"EML1"	"Eml1"	71.84201
"EML2"	"Eml2"	72.48952
"EML3"	"Eml3"	72.962456
"EML4"	"Eml4"	74.24454
"EML5"	"Eml5"	72.48037
"EML6"	"Eml6"	73.09496
"EMP1"	"Emp1"	73.17258
"EMP2"	"Emp2"	73.62233
"EMP3"	"Emp3"	76.60993
"EMSY"	"Emsy"	73.130226
"EMX1"	"Emx1"	74.07665
"EMX2"	"Emx2"	72.74258
"EN1"	"En1"	74.93478
"EN2"	"En2"	75.99527
"ENAH"	"Enah"	72.42109
"ENAM"	"Enam"	75.72665
"ENC1"	"Enc1"	73.345024
"ENDOD1"	"Endod1"	75.48141
"ENDOG"	"Endog"	72.95633
"ENDOU"	"Endou"	72.57183
"ENDOV"	"Endov"	74.04769
"ENG"	"Eng"	73.22404
"ENGASE"	"Engase"	73.915565
"ENHO"	"Enho"	77.206696
