phenotype	description	h2_liability	h2_liability_se	h2_observed	h2_observed_se	h2_z	h2_p	h2_sig	confidence	notes	intercept	intercept_se	intercept_z	intercept_p	lambdaGC	mean_chi2	ratio	ratio_se	n	Neff	variable_type	isBinary	n_cases	n_controls	prevalence	source	sex	isNotPrimary	isBadPower	isLowNeff	isMidNeff	isExtremeSE	isHighSE	isSexBias	isBadOrdinal	isNumericOrdinal
20002_1610	"Non-cancer illness code, self-reported: thyroid goitre"	0.21446479	0.192777048	0.002353854	0.002115821	1.112501682	0.132961254	NA	none	isBadPower;isSexBias;	0.999941165	0.008252407	-0.007129475	0.502844225	1.012186576	1.017332019	-0.003394604	0.476136538	361141	1386.67	binary	TRUE	347	360794	0.000960844	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
20002_1613	"Non-cancer illness code, self-reported: blepharitis / eyelid infection"	-0.246967515	0.460205792	-0.001123711	0.002093952	-0.536645821	0.704243856	NA	none	isBadPower;	1.002553518	0.0081685	0.312605467	0.377290212	1.007002226	0.995505206	NA	NA	361141	491.83	binary	TRUE	123	361018	0.000340587	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1614	"Non-cancer illness code, self-reported: stress"	0.060084123	0.155390465	0.000785702	0.002031994	0.386665445	0.349501951	NA	none	isBadPower;	0.998835217	0.008741826	-0.133242559	0.552999223	0.997709862	0.999362893	NA	NA	361141	1709.97	binary	TRUE	428	360713	0.001185133	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1616	"Non-cancer illness code, self-reported: insomnia"	-0.225739045	0.179033624	-0.00252533	0.002002839	-1.26087514	0.896323082	NA	none	isBadPower;	1.017712348	0.008287357	2.137273374	0.016287882	0.992355978	0.995727014	NA	NA	361141	1418.6	binary	TRUE	355	360786	0.000982996	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1617	"Non-cancer illness code, self-reported: osteopenia"	-0.006099462	0.083234024	-0.00014681	0.002003389	-0.073280874	0.529208695	NA	none	isBadPower;isSexBias;	1.001074362	0.007893333	0.136109988	0.445867166	1.007478392	1.005295936	0.202865262	1.490450961	361141	3587.05	binary	TRUE	899	360242	0.002489332	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
20002_1619	"Non-cancer illness code, self-reported: tendonitis / tendinitis / tenosynovitis"	0.027589826	0.269717796	0.000203055	0.001985065	0.102291454	0.459262669	NA	none	isBadPower;	1.003322893	0.008283148	0.401163052	0.344150041	1.018940146	1.005718063	0.581122091	1.448593255	361141	863.48	binary	TRUE	216	360925	0.000598104	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1620	"Non-cancer illness code, self-reported: bursitis"	0.620429484	0.684310212	0.002463474	0.002717118	0.90664946	0.182296099	NA	none	isBadPower;	0.988974624	0.010332393	-1.067068976	0.857029655	1.002959357	1.004657001	-2.367484259	2.218679685	361141	419.88	binary	TRUE	105	361036	0.000290745	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1623	"Non-cancer illness code, self-reported: tennis elbow / lateral epicondylitis"	0.061157764	0.306337012	0.000405444	0.002030854	0.199642099	0.42088025	NA	none	isBadPower;	0.992052366	0.00822911	-0.965795049	0.832926627	1.000318059	1.001038617	-7.65212864	7.923139232	361141	763.6	binary	TRUE	191	360950	0.000528879	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1625	"Non-cancer illness code, self-reported: cellulitis"	0.303958458	0.278194847	0.002376741	0.002175288	1.09260995	0.137282546	NA	none	isBadPower;	0.992902658	0.008969402	-0.79128372	0.785610777	1.011470702	1.005830076	-1.217366911	1.538470816	361141	927.4	binary	TRUE	232	360909	0.000642408	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1626	"Non-cancer illness code, self-reported: fracture skull / head"	-0.193827177	0.237491275	-0.001712102	0.002097793	-0.816144412	0.792791227	NA	none	isBadPower;	1.006341635	0.008614853	0.736128049	0.230826387	1.004831146	1.009116326	0.695634945	0.944991766	361141	1071.2	binary	TRUE	268	360873	0.000742092	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1627	"Non-cancer illness code, self-reported: fracture jaw"	0.159800076	0.391736186	0.000935165	0.002292477	0.407927789	0.341663345	NA	none	isBadPower;	0.99840099	0.009116581	-0.175395841	0.569615696	1.003464271	1.000092602	-17.2675452	98.44900022	361141	659.7	binary	TRUE	165	360976	0.000456885	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1628	"Non-cancer illness code, self-reported: fracture nose"	0.195178703	0.152029295	0.002875096	0.00223948	1.283822984	0.09960195	NA	none	isBadPower;isSexBias;	0.999302147	0.008916957	-0.078261355	0.531189921	1.011232134	1.013340683	-0.052310151	0.66840334	361141	1973.3	binary	TRUE	494	360647	0.001367887	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
20002_1629	"Non-cancer illness code, self-reported: fracture face / orbit / eye socket"	-0.253237269	0.363499365	-0.001350417	0.001938402	-0.696664956	0.756993752	NA	none	isBadPower;	1.007865107	0.008540266	0.920944121	0.178539801	1.002543641	0.999747905	NA	NA	361141	591.76	binary	TRUE	148	360993	0.000409812	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1631	"Non-cancer illness code, self-reported: fracture clavicle / collar bone"	0.146346112	0.203526098	0.0018427	0.002562675	0.719053296	0.236054041	NA	none	isBadPower;	1.00042437	0.009878067	0.042960877	0.48286636	1.007389102	1.008033481	0.052825226	1.229612384	361141	1634.15	binary	TRUE	409	360732	0.001132522	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1632	"Non-cancer illness code, self-reported: fracture shoulder / scapula"	0.222473571	0.300994329	0.001566299	0.002119115	0.73912878	0.229914401	NA	none	isBadPower;	0.988643692	0.007537132	-1.506714724	0.934058102	0.998420851	1.001734171	-6.548551683	4.346245231	361141	819.53	binary	TRUE	205	360936	0.000567645	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1633	"Non-cancer illness code, self-reported: fracture upper arm / humerus / elbow"	0.08503836	0.0903205	0.00179301	0.001904383	0.941517812	0.173219783	NA	none	isBadPower;	0.994806271	0.007501077	-0.692397795	0.755656225	1.008818213	1.007556828	-0.687289638	0.992622511	361141	3049.53	binary	TRUE	764	360377	0.002115517	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1634	"Non-cancer illness code, self-reported: fracture forearm / wrist"	0.001540556	0.093852632	3.30E-05	0.002008392	0.01641463	0.493451804	NA	none	isBadPower;	1.009160021	0.007992169	1.146124586	0.125871803	1.010904148	1.009637291	0.950476811	0.829296241	361141	3105.3	binary	TRUE	778	360363	0.002154283	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1635	"Non-cancer illness code, self-reported: fracture radius"	-0.088074105	0.332966232	-0.000515418	0.00194855	-0.264513623	0.604307916	NA	none	isBadPower;	1.009363402	0.008401845	1.114445959	0.132543958	1.011053226	1.001444673	6.481328737	5.815740715	361141	659.7	binary	TRUE	165	360976	0.000456885	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1636	"Non-cancer illness code, self-reported: fracture ulna"	0.290536373	0.469857189	0.001275609	0.002062923	0.618350384	0.268172198	NA	none	isBadPower;	0.99716147	0.008384732	-0.33853561	0.632520202	0.998687537	0.99605761	NA	NA	361141	471.85	binary	TRUE	118	361023	0.000326742	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1637	"Non-cancer illness code, self-reported: fracture wrist / colles fracture"	-0.099755048	0.081351481	-0.002270051	0.001851255	-1.226222882	0.889942594	NA	none	isBadPower;	1.015210667	0.006974986	2.180745142	0.014601136	1.004385323	1.008605611	1.767529108	0.810516128	361141	3348.2	binary	TRUE	839	360302	0.002323192	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1638	"Non-cancer illness code, self-reported: fracture hand"	-0.325977202	0.310874516	-0.002161058	0.002060935	-1.048581291	0.852814565	NA	none	isBadPower;	1.005253553	0.007651484	0.686605768	0.246165596	0.987871026	0.991788463	NA	NA	361141	763.6	binary	TRUE	191	360950	0.000528879	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1639	"Non-cancer illness code, self-reported: fracture finger"	0.167156376	0.168879445	0.002057425	0.002078633	0.989797046	0.161136664	NA	none	isBadPower;	0.985234394	0.008322335	-1.774214432	0.961986156	0.996288644	0.997451373	NA	NA	361141	1590.25	binary	TRUE	398	360743	0.001102063	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1644	"Non-cancer illness code, self-reported: fracture rib"	-0.306451794	0.165247805	-0.003532968	0.00190508	-1.854498428	0.968166058	NA	none	isBadPower;	1.023101384	0.008225436	2.80853012	0.002488411	1.00783559	1.009196836	2.511883907	0.894376702	361141	1470.5	binary	TRUE	368	360773	0.001018993	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1646	"Non-cancer illness code, self-reported: fracture vertebra / crush fracture / vertebral collapse"	0.293453329	0.234718652	0.002649091	0.002118876	1.250234387	0.105606969	NA	none	isBadPower;	0.985164661	0.007999346	-1.854569019	0.968171102	1.00245457	1.000023746	-624.7641171	336.8783317	361141	1099.16	binary	TRUE	275	360866	0.000761475	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1647	"Non-cancer illness code, self-reported: fracture pelvis"	-0.182652379	0.350936218	-0.000990886	0.001903824	-0.520471725	0.698632585	NA	none	isBadPower;	1.003723443	0.0080875	0.460394852	0.322616415	0.994513546	0.9926599	NA	NA	361141	603.75	binary	TRUE	151	360990	0.000418119	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1648	"Non-cancer illness code, self-reported: fracture neck of femur / hip"	0.358287228	0.267322395	0.002943949	0.002196516	1.340281378	0.090076942	NA	none	isBadPower;	0.983556503	0.008554293	-1.922250822	0.972712898	1.000644323	0.994252453	NA	NA	361141	983.33	binary	TRUE	246	360895	0.000681174	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1649	"Non-cancer illness code, self-reported: fracture shaft of femur"	-0.007875545	0.305762719	-5.68E-05	0.002206067	-0.025757048	0.51027444	NA	none	isBadPower;	0.991708249	0.00840765	-0.986215024	0.837986196	0.993863073	0.999270815	NA	NA	361141	843.51	binary	TRUE	211	360930	0.000584259	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1650	"Non-cancer illness code, self-reported: fracture patella / knee"	-0.40848827	0.279642008	-0.003229024	0.002210518	-1.460754318	0.927958562	NA	none	isBadPower;	1.020588234	0.008444524	2.438057312	0.007383216	1.006972469	1.008342135	2.467981488	1.012273779	361141	939.39	binary	TRUE	235	360906	0.000650715	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1651	"Non-cancer illness code, self-reported: fracture lower leg / ankle"	0.057172593	0.053948647	0.002043372	0.001928147	1.059759533	0.144627006	NA	low	isLowNeff;	0.994721881	0.007656153	-0.68939567	0.754712846	1.006258441	1.002515636	-2.098125142	3.043426634	361141	5860.03	binary	TRUE	1471	359670	0.004073201	phesant	both_sexes	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1652	"Non-cancer illness code, self-reported: fracture tibia"	-0.23598689	0.142469986	-0.003181592	0.001920791	-1.656397227	0.951179299	NA	none	isBadPower;	1.018672173	0.008361376	2.233145936	0.012769661	1.004741973	1.005855081	3.189054628	1.428054735	361141	1773.82	binary	TRUE	444	360697	0.001229437	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1653	"Non-cancer illness code, self-reported: fracture fibula"	0.08426684	0.173787308	0.000991299	0.002044401	0.484884888	0.313879001	NA	none	isBadPower;	0.998424074	0.008099197	-0.194578074	0.577138365	1.004207022	1.002293613	-0.687093424	3.531196555	361141	1506.43	binary	TRUE	377	360764	0.001043914	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1654	"Non-cancer illness code, self-reported: fracture foot"	0.450030942	0.232250512	0.003621359	0.001868899	1.937696237	0.026330147	NA	none	isBadPower;	0.980614013	0.007804362	-2.483993819	0.993504097	1.006050231	1.0036348	-5.333439403	2.147122655	361141	959.36	binary	TRUE	240	360901	0.00066456	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1655	"Non-cancer illness code, self-reported: fracture metatarsal"	-0.342039446	0.43240789	-0.00172853	0.002185216	-0.791011112	0.785531246	NA	none	isBadPower;	1.010266005	0.008866238	1.157876041	0.123457313	1.009056496	1.002693921	3.810803551	3.291201663	361141	555.79	binary	TRUE	139	361002	0.000384891	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1656	"Non-cancer illness code, self-reported: fracture toe"	-0.369116879	0.249287265	-0.003074568	0.002076444	-1.480688872	0.93065525	NA	none	isBadPower;	1.010960891	0.008258417	1.327238757	0.092214858	0.999458163	0.994933705	NA	NA	361141	999.31	binary	TRUE	250	360891	0.00069225	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1657	"Non-cancer illness code, self-reported: septicaemia / sepsis"	-0.020393795	0.230946035	-0.000162949	0.00184529	-0.088305457	0.535183049	NA	none	isBadPower;	1.004071373	0.008147191	0.499727226	0.30863358	1.001920229	0.998514473	NA	NA	361141	951.37	binary	TRUE	238	360903	0.000659022	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1660	"Non-cancer illness code, self-reported: rosacea"	0.003389834	0.111782713	5.74E-05	0.001893498	0.030325207	0.487903847	NA	none	isBadPower;	1.003314784	0.008304901	0.399135878	0.344896544	1.008520398	1.007012474	0.472698211	1.184303984	361141	2336.21	binary	TRUE	585	360556	0.001619866	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1661	"Non-cancer illness code, self-reported: vitiligo"	2.237488649	0.547337449	0.008884159	0.002173255	4.087950956	2.18E-05	NA	none	isBadPower;	0.973465798	0.008379817	-3.166441604	0.999228418	1.012962393	1.010298212	-2.576583328	0.813715726	361141	419.88	binary	TRUE	105	361036	0.000290745	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1668	"Non-cancer illness code, self-reported: allergy to house dust mite"	-0.073451679	0.279479052	-0.000508542	0.001934972	-0.262816403	0.603653954	NA	none	isBadPower;	1.010246422	0.008490084	1.206869323	0.113741237	1.012395421	1.005287763	1.93776144	1.605609988	361141	803.55	binary	TRUE	201	360940	0.000556569	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1677	"Non-cancer illness code, self-reported: scarlet fever / scarlatina"	-0.067593359	0.13459675	-0.00089591	0.001784001	-0.502191611	0.692233628	NA	none	isBadPower;	1.004575396	0.008042328	0.568914341	0.284707136	1.01466426	1.006511914	0.702619259	1.235017662	361141	1737.9	binary	TRUE	435	360706	0.001204516	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_1683	"Non-cancer illness code, self-reported: benign neuroma"	0.312798644	0.498255465	0.00139335	0.00221946	0.627787684	0.265071518	NA	none	isBadPower;	1.000693716	0.008524243	0.081381485	0.467569287	1.000881639	1.005824859	0.119095682	1.463424788	361141	479.84	binary	TRUE	120	361021	0.00033228	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20002_99999	"Non-cancer illness code, self-reported: unclassifiable"	0.016900528	0.011947864	0.003291064	0.002326625	1.414522944	0.078604208	nonsig	high		0.998972296	0.009040895	-0.113672807	0.545251415	1.009533148	1.014722015	-0.069807284	0.614107154	361141	56028.01	binary	TRUE	14597	346544	0.040419116	phesant	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20003_1140851088	Treatment/medication code: senokot 7.5mg tablet	0.629036141	0.350002169	0.003851847	0.002143207	1.797234981	0.036149162	NA	none	isBadPower;	1.001421614	0.008296556	0.171349892	0.431974326	1.017503881	1.018454553	0.077033242	0.449566917	361141	695.66	binary	TRUE	174	360967	0.000481806	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20003_1140851812	Treatment/medication code: gtn 400micrograms spray	0.06881118	0.097450993	0.001581043	0.002239087	0.706110609	0.240059677	NA	none	isBadPower;	1.001695662	0.008302733	0.2042294	0.419087119	1.025716171	1.021369093	0.079351154	0.38853933	361141	3388.02	binary	TRUE	849	360292	0.002350882	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20003_1140852756	Treatment/medication code: vitamin a	0.093507729	0.390172364	0.000466715	0.001947427	0.239657488	0.405297897	NA	none	isBadPower;	0.993647666	0.007747078	-0.819965187	0.793882023	1.00735934	1.004463638	-1.423129405	1.735597348	361141	547.79	binary	TRUE	137	361004	0.000379353	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20003_1140852948	Treatment/medication code: calcium+vitamin d 500units tablet	0.094208169	0.05506031	0.003559816	0.002080547	1.710999618	0.043540592	NA	low	isLowNeff;isSexBias;	0.991810302	0.007436894	-1.101225537	0.864600745	1.004415042	1.006477245	-1.264379787	1.148156981	361141	6284.42	binary	TRUE	1578	359563	0.004369484	phesant	both_sexes	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
20003_1140852976	Treatment/medication code: multivitamins	0.01456272	0.012965573	0.002362861	0.002103717	1.123183715	0.130679739	nonsig	high		1.00087154	0.008825137	0.098756591	0.460665768	1.014992856	1.017071103	0.05105355	0.516963476	361141	43215.5	binary	TRUE	11148	349993	0.03086883	phesant	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20003_1140856342	Treatment/medication code: syndol tablet	-0.035140481	0.264763869	-0.000330775	0.002492203	-0.132723853	0.552794111	NA	none	isBadPower;isSexBias;	1.000851987	0.009542391	0.089284422	0.464427937	1.004444761	1.000890928	0.956291248	10.71061706	361141	1155.07	binary	TRUE	289	360852	0.000800241	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
20003_1140858452	Treatment/medication code: hepacon b12 1mg/1ml injection	-0.087906452	0.416451628	-0.000503766	0.002386563	-0.211084423	0.583589302	NA	none	isBadPower;	0.997308028	0.00941023	-0.286068728	0.612587259	1.009711921	0.996395462	NA	NA	361141	643.71	binary	TRUE	161	360980	0.000445809	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20003_1140860696	Treatment/medication code: lisinopril	0.091478298	0.015130041	0.013740708	0.002272643	6.046136774	7.42E-10	z4	medium	isMidNeff;	1.017503876	0.009414259	1.859293999	0.031492739	1.094990752	1.107978552	0.162105115	0.087186381	361141	38782.81	binary	TRUE	9971	351170	0.027609715	phesant	both_sexes	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
20003_1140860728	Treatment/medication code: quinapril	-0.178506288	0.396065917	-0.001017536	0.002257688	-0.450698431	0.673896543	NA	none	isBadPower;	1.004645696	0.009192838	0.505360376	0.306652872	0.992178748	0.995707363	NA	NA	361141	639.72	binary	TRUE	160	360981	0.00044304	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20003_1140860750	Treatment/medication code: captopril	0.455985993	0.341960705	0.002668473	0.002001186	1.333445588	0.09119281	NA	none	isBadPower;	0.993901949	0.00811383	-0.751562597	0.773842928	1.013798219	1.00935853	-0.651603506	0.866998317	361141	659.7	binary	TRUE	165	360976	0.000456885	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20003_1140860802	Treatment/medication code: coversyl 2mg tablet	0.291829782	0.445361619	0.001410858	0.002153112	0.655264776	0.256148648	NA	none	isBadPower;	0.999303409	0.008678193	-0.080269073	0.531988372	1.000169774	1.000007091	-98.22933146	1223.750669	361141	527.81	binary	TRUE	132	361009	0.000365508	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20003_1140860806	Treatment/medication code: ramipril	0.086090793	0.011808127	0.018443855	0.002529741	7.290808612	1.54E-13	z7	high		1.019610055	0.009521512	2.059552653	0.019720663	1.1214934	1.139745483	0.140326936	0.068134668	361141	64324.18	binary	TRUE	16869	344272	0.046710288	phesant	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20003_1140860834	Treatment/medication code: glyceryl trinitrate	0.026088382	0.067492817	0.000745039	0.001927477	0.386535682	0.349549991	NA	none	isBadPower;	1.008927142	0.00745117	1.198086016	0.115441766	1.016995447	1.021121503	0.422656571	0.352776483	361141	4430.33	binary	TRUE	1111	360030	0.003076361	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
